Date,FTR,HTP,ATP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,HM1_D,HM1_L,HM1_M,HM1_W,HM2_D,HM2_L,HM2_M,HM2_W,HM3_D,HM3_L,HM3_M,HM3_W,AM1_D,AM1_L,AM1_M,AM1_W,AM2_D,AM2_L,AM2_M,AM2_W,AM3_D,AM3_L,AM3_M,AM3_W
2016-08-13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-13,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-13,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-15,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2016-08-19,1,0.75,0.25,3,1,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
2016-08-20,1,0.0,0.75,0,3,0,0,0,0,0,0,0,0,-0.25,0.25,-0.75,-0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2016-08-20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0.0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
2016-08-20,0,0.25,0.75,1,3,0,0,0,0,0,0,0,0,0.0,0.25,-0.5,-0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2016-08-20,0,0.75,0.75,3,3,0,0,0,0,0,0,0,0,0.25,0.25,0.0,0.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2016-08-20,1,0.25,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.25,0.25,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
2016-08-20,0,0.25,0.75,1,3,0,0,0,0,0,0,0,0,0.0,0.25,-0.5,-0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2016-08-20,0,0.75,0.25,3,1,0,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
2016-08-21,0,0.0,0.25,0,1,0,0,0,0,0,0,0,0,-0.25,0.0,-0.25,-0.25,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
2016-08-21,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.5,0.0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
2016-08-27,0,0.6666666666666666,0.6666666666666666,6,6,0,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2016-08-27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.3333333333333333,0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
2016-08-27,1,0.4444444444444444,0.1111111111111111,4,1,0,0,0,0,0,0,0,0,0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2016-08-27,1,0.6666666666666666,0.3333333333333333,6,3,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
2016-08-27,0,0.1111111111111111,0.1111111111111111,1,1,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.1111111111111111,0.0,0.0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
2016-08-27,0,0.1111111111111111,0.0,1,0,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.2222222222222222,0.1111111111111111,0.1111111111111111,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
2016-08-27,0,0.4444444444444444,0.3333333333333333,4,3,0,0,0,0,0,0,0,0,0.1111111111111111,-0.1111111111111111,0.1111111111111111,0.1111111111111111,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2016-08-27,1,0.1111111111111111,0.3333333333333333,1,3,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.1111111111111111,-0.2222222222222222,-0.2222222222222222,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2016-08-28,1,0.6666666666666666,0.3333333333333333,6,3,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
2016-08-28,0,0.3333333333333333,0.4444444444444444,3,4,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,-0.1111111111111111,-0.1111111111111111,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
2016-09-10,1,0.25,0.125,4,2,0,0,0,0,0,0,0,0,0.0625,-0.125,0.125,0.125,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2016-09-10,1,0.25,0.25,4,4,0,0,0,0,0,0,0,0,-0.0625,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
2016-09-10,1,0.0625,0.25,1,4,0,0,0,0,0,0,0,0,-0.1875,0.0,-0.1875,-0.1875,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2016-09-10,0,0.1875,0.375,3,6,0,0,0,0,0,0,0,0,-0.125,0.125,-0.1875,-0.1875,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2016-09-10,0,0.3125,0.0625,5,1,0,0,0,0,0,0,0,0,0.0625,-0.125,0.25,0.25,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2016-09-10,0,0.1875,0.0625,3,1,0,0,0,0,0,0,0,0,-0.125,-0.1875,0.125,0.125,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2016-09-10,0,0.0625,0.3125,1,5,0,0,0,0,0,0,0,0,-0.25,0.0625,-0.25,-0.25,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2016-09-10,0,0.5625,0.5625,9,9,0,0,0,0,0,0,0,0,0.3125,0.375,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2016-09-11,0,0.1875,0.5625,3,9,0,0,0,0,0,0,0,0,-0.125,0.3125,-0.375,-0.375,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2016-09-12,0,0.0625,0.4375,1,7,0,0,0,0,0,0,0,0,-0.125,0.125,-0.375,-0.375,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2016-09-16,0,0.4,0.27999999999999997,10,7,0,0,0,0,0,0,0,0,0.2,0.08,0.12,0.12,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
2016-09-17,1,0.48,0.16,12,4,0,0,0,0,0,0,0,0,0.27999999999999997,-0.08,0.32,0.32,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
2016-09-17,1,0.16,0.12,4,3,0,0,0,0,0,0,0,0,-0.04,-0.16,0.04,0.04,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2016-09-17,1,0.4,0.2,10,5,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.2,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
2016-09-17,0,0.27999999999999997,0.27999999999999997,7,7,0,0,0,0,0,0,0,0,0.08,0.08,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
2016-09-17,1,0.16,0.16,4,4,0,0,0,0,0,0,0,0,-0.12,-0.08,0.0,0.0,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2016-09-18,1,0.08,0.16,2,4,0,0,0,0,0,0,0,0,-0.12,-0.08,-0.08,-0.08,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2016-09-18,1,0.16,0.04,4,1,0,0,0,0,0,0,0,0,-0.04,-0.32,0.12,0.12,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2016-09-18,1,0.16,0.36,4,9,0,0,0,0,0,0,0,0,-0.04,0.16,-0.2,-0.2,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2016-09-18,1,0.32,0.04,8,1,0,0,0,0,0,0,0,0,0.2,-0.2,0.27999999999999997,0.27999999999999997,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2016-09-24,0,0.027777777777777766,0.19444444444444445,1,7,0,0,0,0,0,0,0,0,-0.3055555555555555,0.027777777777777766,-0.16666666666666666,-0.16666666666666666,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2016-09-24,0,0.027777777777777766,0.19444444444444445,1,7,0,0,0,0,0,0,0,0,-0.16666666666666666,0.05555555555555555,-0.16666666666666666,-0.16666666666666666,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2016-09-24,1,0.2777777777777778,0.2777777777777778,10,10,0,0,0,0,1,0,0,0,0.1388888888888889,0.1111111111111111,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
2016-09-24,1,0.1111111111111111,0.3611111111111111,4,13,0,0,0,0,0,0,0,0,-0.16666666666666666,0.19444444444444445,-0.25,-0.25,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016-09-24,1,0.2777777777777778,0.19444444444444445,10,7,0,0,0,0,0,0,0,0,0.08333333333333333,-0.027777777777777766,0.08333333333333333,0.08333333333333333,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2016-09-24,1,0.25,0.19444444444444445,9,7,1,0,0,0,0,0,0,0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2016-09-24,0,0.1388888888888889,0.3055555555555555,5,11,0,0,0,0,0,0,0,0,-0.05555555555555555,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2016-09-24,0,0.1111111111111111,0.4166666666666667,4,15,0,0,0,0,1,1,0,0,-0.08333333333333333,0.3055555555555555,-0.3055555555555555,-0.3055555555555555,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016-09-25,0,0.08333333333333333,0.1388888888888889,3,5,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2016-09-26,1,0.1111111111111111,0.19444444444444445,4,7,0,0,0,0,0,0,0,0,-0.1388888888888889,0.027777777777777766,-0.08333333333333333,-0.08333333333333333,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2016-09-30,0,0.26530612244897955,0.20408163265306123,12,10,1,0,0,0,0,0,0,0,0.12244897959183673,0.06122448979591836,0.06122448979591836,0.04081632653061224,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2016-10-01,0,0.14285714285714285,0.20408163265306123,4,7,0,0,0,0,0,0,0,0,-0.10204081632653061,0.020408163265306114,-0.06122448979591836,-0.06122448979591836,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2016-10-01,0,0.020408163265306114,0.16326530612244897,1,5,0,0,0,0,0,0,0,0,-0.14285714285714285,0.020408163265306114,-0.14285714285714285,-0.08163265306122448,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2016-10-01,0,0.08163265306122448,0.26530612244897955,1,10,0,0,0,0,0,0,0,0,-0.10204081632653061,0.14285714285714285,-0.1836734693877551,-0.1836734693877551,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016-10-01,0,0.14285714285714285,0.14285714285714285,6,7,0,0,0,0,0,0,0,0,-0.020408163265306114,-0.10204081632653061,0.0,-0.020408163265306114,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2016-10-01,0,0.06122448979591836,0.10204081632653061,3,4,0,0,0,0,0,0,0,0,-0.1836734693877551,-0.06122448979591836,-0.04081632653061224,-0.020408163265306114,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2016-10-02,0,0.14285714285714285,0.26530612244897955,7,13,0,0,0,0,0,0,0,0,-0.06122448979591836,0.16326530612244897,-0.12244897959183673,-0.12244897959183673,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016-10-02,0,0.14285714285714285,0.16326530612244897,7,7,0,0,0,0,0,0,0,0,-0.06122448979591836,0.020408163265306114,-0.020408163265306114,0.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2016-10-02,0,0.24489795918367346,0.04081632653061224,9,1,0,0,0,0,0,0,1,0,0.10204081632653061,-0.22448979591836735,0.20408163265306123,0.16326530612244897,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2016-10-02,1,0.2857142857142857,0.3673469387755103,13,15,0,0,0,0,1,1,0,0,0.14285714285714285,0.26530612244897955,-0.08163265306122448,-0.04081632653061224,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2016-10-15,0,0.171875,0.0625,11,1,0,0,0,0,0,0,1,0,0.046875,-0.140625,0.109375,0.15625,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
2016-10-15,1,0.25,0.0625,15,1,1,1,0,0,0,0,0,0,0.140625,-0.09375,0.1875,0.21875,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2016-10-15,1,0.203125,0.125,7,7,0,0,0,0,0,0,0,0,0.046875,-0.046875,0.078125,0.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2016-10-15,1,0.046875,0.03125,2,2,0,0,1,0,0,0,0,0,-0.171875,-0.109375,0.015625,0.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2016-10-15,0,0.28125,0.21875,12,10,1,0,0,0,1,0,0,0,0.171875,0.09375,0.0625,0.03125,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
2016-10-15,0,0.140625,0.265625,6,13,0,0,0,0,0,0,0,0,0.015625,0.140625,-0.125,-0.109375,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2016-10-15,1,0.125,0.109375,8,1,0,0,0,0,0,0,0,0,-0.078125,-0.109375,0.015625,0.109375,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2016-10-16,0,0.09375,0.125,2,7,0,0,0,0,0,0,0,0,-0.046875,-0.015625,-0.03125,-0.078125,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2016-10-16,1,0.140625,0.109375,8,4,0,0,0,0,0,0,0,0,0.015625,-0.0625,0.03125,0.0625,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2016-10-17,0,0.25,0.203125,13,7,0,0,0,0,0,0,0,0,0.125,0.078125,0.046875,0.09375,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
2016-10-22,0,0.1358024691358025,0.2222222222222222,10,13,0,0,0,0,1,0,0,0,0.0,0.1111111111111111,-0.08641975308641975,-0.037037037037037035,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
2016-10-22,0,0.23456790123456792,0.07407407407407407,15,1,1,1,0,0,0,0,1,0,0.1234567901234568,-0.04938271604938271,0.16049382716049382,0.1728395061728395,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2016-10-22,1,0.08641975308641975,0.1851851851851852,4,8,0,0,0,0,0,0,0,0,-0.07407407407407407,0.07407407407407407,-0.09876543209876543,-0.04938271604938271,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
2016-10-22,0,0.08641975308641975,0.07407407407407407,1,5,0,0,0,0,0,0,0,0,-0.14814814814814814,-0.1111111111111111,0.012345679012345678,-0.04938271604938271,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2016-10-22,1,0.09876543209876543,0.1358024691358025,4,10,0,0,0,0,1,0,0,0,-0.07407407407407407,0.024691358024691357,-0.037037037037037035,-0.07407407407407407,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2016-10-22,1,0.08641975308641975,0.024691358024691357,4,1,0,0,1,0,0,0,1,0,-0.09876543209876543,-0.1111111111111111,0.0617283950617284,0.037037037037037035,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2016-10-22,0,0.04938271604938271,0.1358024691358025,1,10,0,0,0,0,0,0,0,0,-0.08641975308641975,0.0,-0.08641975308641975,-0.1111111111111111,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2016-10-22,1,0.20987654320987653,0.1234567901234568,13,6,1,0,0,0,0,0,0,0,0.09876543209876543,0.012345679012345678,0.08641975308641975,0.08641975308641975,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
2016-10-23,1,0.19753086419753085,0.1728395061728395,7,5,0,0,0,0,0,0,0,0,0.07407407407407407,0.0617283950617284,0.024691358024691357,0.024691358024691357,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2016-10-23,0,0.23456790123456792,0.14814814814814814,10,10,1,0,0,0,0,0,0,0,0.1358024691358025,0.037037037037037035,0.08641975308641975,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2016-10-29,0,0.11000000000000001,0.2,7,13,0,0,0,0,1,0,0,0,0.0,0.09,-0.09,-0.06,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2016-10-29,0,0.13999999999999999,0.1,5,6,0,0,0,0,0,0,0,0,0.01,-0.05,0.04,-0.01,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2016-10-29,1,0.06999999999999999,0.12,2,8,0,0,0,0,0,0,0,0,-0.04,0.0,-0.05,-0.06,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2016-10-29,0,0.02,0.2,1,13,0,0,0,0,1,0,0,0,-0.1,0.1,-0.18,-0.12,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2016-10-29,0,0.19,0.11000000000000001,11,7,1,0,0,0,0,0,0,0,0.09,-0.04,0.08,0.04,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2016-10-29,1,0.12,0.06999999999999999,8,0,0,0,0,0,0,0,1,1,0.0,-0.13999999999999999,0.05,0.08,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2016-10-29,0,0.1,0.2,6,8,0,0,0,0,0,0,0,0,0.0,0.11000000000000001,-0.1,-0.02,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2016-10-30,1,0.15,0.1,5,7,0,0,0,0,0,0,0,0,0.05,-0.06999999999999999,0.05,-0.02,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2016-10-30,0,0.13,0.19,11,9,0,0,0,0,0,0,0,0,0.03,0.1,-0.06,0.02,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016-10-31,1,0.09,0.05,8,1,0,0,0,0,0,0,1,0,-0.06999999999999999,-0.06999999999999999,0.04,0.06999999999999999,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2016-11-05,0,0.09917355371900825,0.016528925619834708,8,1,0,0,0,0,0,0,0,0,-0.016528925619834708,-0.10743801652892565,0.08264462809917356,0.05785123966942149,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2016-11-05,1,0.09090909090909091,0.09090909090909091,7,4,0,0,0,0,0,0,0,0,-0.04132231404958677,-0.016528925619834708,0.0,0.024793388429752063,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2016-11-05,1,0.18181818181818182,0.1487603305785124,12,5,0,0,0,0,0,0,0,0,0.09917355371900825,0.05785123966942149,0.033057851239669415,0.05785123966942149,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2016-11-05,0,0.19008264462809918,0.08264462809917356,8,5,0,0,0,0,0,0,0,0,0.12396694214876032,-0.016528925619834708,0.10743801652892565,0.024793388429752063,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2016-11-05,0,0.08264462809917356,0.09917355371900825,7,11,0,0,0,0,0,0,0,0,-0.0743801652892562,-0.04132231404958677,-0.016528925619834708,-0.033057851239669415,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2016-11-06,0,0.19008264462809918,0.16528925619834708,13,9,1,0,0,0,0,0,0,0,0.10743801652892565,0.0743801652892562,0.024793388429752063,0.033057851239669415,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
2016-11-06,1,0.05785123966942149,0.10743801652892565,0,8,0,0,1,1,0,0,0,0,-0.12396694214876032,0.008264462809917354,-0.04958677685950413,-0.06611570247933884,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2016-11-06,0,0.09917355371900825,0.08264462809917356,5,3,0,0,0,0,0,0,0,0,-0.033057851239669415,-0.033057851239669415,0.016528925619834708,0.016528925619834708,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2016-11-06,1,0.19008264462809918,0.12396694214876032,13,8,0,0,0,0,0,0,0,0,0.09090909090909091,0.008264462809917354,0.06611570247933884,0.04132231404958677,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2016-11-06,0,0.04132231404958677,0.12396694214876032,1,6,0,0,1,0,0,0,0,0,-0.0743801652892562,0.008264462809917354,-0.08264462809917356,-0.04132231404958677,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2016-11-19,0,0.07638888888888888,0.16666666666666666,1,6,0,0,0,0,0,0,0,0,-0.020833333333333332,0.10416666666666667,-0.09027777777777778,-0.034722222222222224,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2016-11-19,0,0.09027777777777778,0.18055555555555555,5,13,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,-0.09027777777777778,-0.05555555555555555,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016-11-19,0,0.125,0.034722222222222224,5,1,0,0,0,0,0,0,0,0,0.013888888888888883,-0.07638888888888888,0.09027777777777778,0.027777777777777776,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2016-11-19,0,0.125,0.16666666666666666,6,11,0,0,0,0,0,0,0,0,0.020833333333333332,0.09027777777777778,-0.041666666666666664,-0.034722222222222224,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2016-11-19,1,0.034722222222222224,0.06944444444444445,4,3,0,0,0,0,0,0,1,0,-0.08333333333333333,-0.09722222222222222,-0.034722222222222224,0.0069444444444444415,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2016-11-19,1,0.10416666666666667,0.08333333333333333,8,5,0,0,0,0,0,0,0,0,-0.027777777777777776,-0.034722222222222224,0.020833333333333332,0.020833333333333332,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2016-11-19,1,0.14583333333333334,0.07638888888888888,7,8,0,0,0,0,0,0,0,0,0.0625,-0.0625,0.06944444444444445,-0.0069444444444444415,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
